     #MC step,      Etot,     sig666,   sig655,   sig555,   sig544,   sig533,   sig532,   sig522,   sig521,   sig444,   sig433,   sig422,   sig421,   sig411,   sig400,   sig322,   sig311,   sig300,   sig211,   sig200,   sig100,   sig000
      3571,     -140.863480, 0.000000, 0.000000, 0.004785, 0.028708, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.071770, 0.177033, 0.167464, 0.004785, 0.000000, 0.114833, 0.210526, 0.009569, 0.090909, 0.114833, 0.004785, 0.000000
      3572,     -141.559753, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3573,     -140.662994, 0.000000, 0.000000, 0.071111, 0.053333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.155556, 0.168889, 0.044444, 0.004444, 0.000000, 0.191111, 0.168889, 0.000000, 0.062222, 0.080000, 0.000000, 0.000000
      3574,     -141.805206, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3575,     -141.559753, 0.000000, 0.000000, 0.160000, 0.057778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.191111, 0.097778, 0.017778, 0.000000, 0.000000, 0.253333, 0.084444, 0.013333, 0.053333, 0.066667, 0.004444, 0.000000
      3576,     -140.321350, 0.000000, 0.000000, 0.071111, 0.093333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.146667, 0.102222, 0.044444, 0.004444, 0.000000, 0.195556, 0.177778, 0.008889, 0.044444, 0.106667, 0.004444, 0.000000
      3577,     -141.103745, 0.000000, 0.000000, 0.078947, 0.070175, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.114035, 0.219298, 0.013158, 0.000000, 0.000000, 0.223684, 0.197368, 0.004386, 0.030702, 0.048246, 0.000000, 0.000000
      3578,     -142.351486, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3579,     -141.804749, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3580,     -140.321350, 0.000000, 0.000000, 0.091787, 0.062802, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.135266, 0.082126, 0.028986, 0.000000, 0.000000, 0.260870, 0.193237, 0.000000, 0.033816, 0.106280, 0.004831, 0.000000
      3581,     -141.559753, 0.000000, 0.000000, 0.193966, 0.086207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.211207, 0.043103, 0.017241, 0.000000, 0.000000, 0.271552, 0.094828, 0.000000, 0.034483, 0.034483, 0.012931, 0.000000
      3582,     -140.321350, 0.000000, 0.000000, 0.126697, 0.067873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.221719, 0.036199, 0.009050, 0.000000, 0.000000, 0.285068, 0.153846, 0.000000, 0.031674, 0.067873, 0.000000, 0.000000
      3583,     -140.892273, 0.000000, 0.000000, 0.020408, 0.040816, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.051020, 0.193878, 0.117347, 0.000000, 0.000000, 0.137755, 0.214286, 0.015306, 0.091837, 0.117347, 0.000000, 0.000000
      3584,     -141.805206, 0.000000, 0.000000, 0.161290, 0.082949, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.207373, 0.041475, 0.018433, 0.000000, 0.000000, 0.299539, 0.092166, 0.004608, 0.055300, 0.036866, 0.000000, 0.000000
      3585,     -141.559753, 0.000000, 0.000000, 0.084444, 0.062222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120000, 0.177778, 0.053333, 0.000000, 0.000000, 0.186667, 0.155556, 0.013333, 0.084444, 0.057778, 0.004444, 0.000000
      3586,     -141.804749, 0.008772, 0.000000, 0.096491, 0.039474, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070175, 0.250000, 0.008772, 0.000000, 0.000000, 0.219298, 0.210526, 0.021930, 0.035088, 0.039474, 0.000000, 0.000000
      3587,     -141.700439, 0.004831, 0.000000, 0.173913, 0.072464, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.188406, 0.048309, 0.009662, 0.000000, 0.000000, 0.314010, 0.106280, 0.009662, 0.033816, 0.038647, 0.000000, 0.000000
      3588,     -141.805176, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3589,     -141.805374, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3590,     -142.351135, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3591,     -141.805496, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3592,     -140.688782, 0.000000, 0.000000, 0.067265, 0.049327, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.071749, 0.206278, 0.026906, 0.004484, 0.000000, 0.201794, 0.215247, 0.017937, 0.044843, 0.094170, 0.000000, 0.000000
      3593,     -140.892273, 0.000000, 0.000000, 0.159292, 0.061947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.141593, 0.097345, 0.026549, 0.004425, 0.000000, 0.243363, 0.101770, 0.039823, 0.053097, 0.066372, 0.004425, 0.000000
      3594,     -141.700439, 0.000000, 0.000000, 0.074890, 0.110132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.158590, 0.101322, 0.039648, 0.008811, 0.000000, 0.198238, 0.162996, 0.008811, 0.052863, 0.083700, 0.000000, 0.000000
      3595,     -141.805176, 0.000000, 0.000000, 0.024390, 0.048780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.097561, 0.185366, 0.078049, 0.004878, 0.000000, 0.126829, 0.214634, 0.009756, 0.087805, 0.112195, 0.009756, 0.000000
      3596,     -140.987442, 0.000000, 0.000000, 0.110619, 0.017699, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.053097, 0.309735, 0.004425, 0.000000, 0.000000, 0.212389, 0.163717, 0.008850, 0.044248, 0.075221, 0.000000, 0.000000
      3597,     -140.892014, 0.000000, 0.000000, 0.149123, 0.087719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.192982, 0.074561, 0.013158, 0.008772, 0.000000, 0.254386, 0.083333, 0.013158, 0.074561, 0.039474, 0.008772, 0.000000
      3598,     -142.351501, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3599,     -141.805496, 0.000000, 0.000000, 0.028846, 0.043269, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.134615, 0.110577, 0.067308, 0.014423, 0.000000, 0.153846, 0.216346, 0.033654, 0.086538, 0.110577, 0.000000, 0.000000
      3600,     -140.877304, 0.000000, 0.000000, 0.071111, 0.071111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.097778, 0.217778, 0.026667, 0.008889, 0.000000, 0.217778, 0.155556, 0.004444, 0.057778, 0.071111, 0.000000, 0.000000
      3601,     -141.805481, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3602,     -142.351501, 0.000000, 0.000000, 0.076503, 0.049180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.098361, 0.120219, 0.021858, 0.000000, 0.000000, 0.218579, 0.218579, 0.032787, 0.021858, 0.142076, 0.000000, 0.000000
      3603,     -140.859375, 0.000000, 0.000000, 0.026906, 0.044843, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.080717, 0.219731, 0.076233, 0.008969, 0.000000, 0.156951, 0.233184, 0.000000, 0.071749, 0.080717, 0.000000, 0.000000
      3604,     -140.892014, 0.000000, 0.000000, 0.129808, 0.081731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.168269, 0.100962, 0.019231, 0.000000, 0.000000, 0.240385, 0.091346, 0.019231, 0.072115, 0.062500, 0.014423, 0.000000
      3605,     -141.559769, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3606,     -141.094482, 0.000000, 0.000000, 0.078947, 0.057018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070175, 0.254386, 0.013158, 0.000000, 0.000000, 0.197368, 0.206140, 0.013158, 0.030702, 0.078947, 0.000000, 0.000000
      3607,     -141.805496, 0.000000, 0.000000, 0.099548, 0.022624, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.045249, 0.266968, 0.009050, 0.000000, 0.000000, 0.190045, 0.212670, 0.036199, 0.004525, 0.113122, 0.000000, 0.000000
      3608,     -140.877304, 0.000000, 0.000000, 0.090090, 0.063063, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157658, 0.094595, 0.067568, 0.004505, 0.000000, 0.153153, 0.184685, 0.013514, 0.085586, 0.085586, 0.000000, 0.000000
      3609,     -141.559769, 0.004525, 0.000000, 0.081448, 0.063348, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.095023, 0.158371, 0.022624, 0.000000, 0.000000, 0.262443, 0.171946, 0.027149, 0.058824, 0.049774, 0.004525, 0.000000
      3610,     -141.700439, 0.004425, 0.000000, 0.088496, 0.053097, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.115044, 0.181416, 0.035398, 0.000000, 0.000000, 0.234513, 0.185841, 0.004425, 0.061947, 0.035398, 0.000000, 0.000000
      3611,     -141.805527, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3612,     -141.760010, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3613,     -140.978928, 0.000000, 0.000000, 0.080000, 0.031111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.293333, 0.022222, 0.000000, 0.000000, 0.200000, 0.164444, 0.008889, 0.053333, 0.075556, 0.004444, 0.000000
      3614,     -140.868225, 0.000000, 0.000000, 0.049327, 0.053812, 0.004484, 0.000000, 0.000000, 0.000000, 0.000000, 0.103139, 0.152466, 0.044843, 0.008969, 0.000000, 0.206278, 0.228700, 0.004484, 0.053812, 0.085202, 0.004484, 0.000000
      3615,     -141.551041, 0.000000, 0.000000, 0.070175, 0.039474, 0.000000, 0.000000, 0.000000, 0.000000, 0.004386, 0.035088, 0.267544, 0.026316, 0.004386, 0.000000, 0.228070, 0.241228, 0.013158, 0.026316, 0.043860, 0.000000, 0.000000
      3616,     -141.551041, 0.004878, 0.000000, 0.156098, 0.058537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.170732, 0.053659, 0.019512, 0.000000, 0.000000, 0.273171, 0.131707, 0.024390, 0.048780, 0.053659, 0.000000, 0.004878
      3617,     -141.559814, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3618,     -141.759598, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008658, 0.372294, 0.000000, 0.000000, 0.000000, 0.229437, 0.233766, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3619,     -141.805481, 0.000000, 0.000000, 0.097222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.347222, 0.000000, 0.000000, 0.000000, 0.208333, 0.208333, 0.069444, 0.000000, 0.069444, 0.000000, 0.000000
      3620,     -141.094482, 0.004630, 0.000000, 0.152778, 0.055556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.175926, 0.074074, 0.032407, 0.000000, 0.000000, 0.212963, 0.138889, 0.009259, 0.069444, 0.074074, 0.000000, 0.000000
      3621,     -141.559723, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3622,     -141.806961, 0.000000, 0.000000, 0.099567, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.367965, 0.012987, 0.000000, 0.000000, 0.238095, 0.225108, 0.021645, 0.012987, 0.021645, 0.000000, 0.000000
      3623,     -141.094482, 0.000000, 0.000000, 0.044643, 0.049107, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075893, 0.214286, 0.026786, 0.008929, 0.000000, 0.227679, 0.232143, 0.017857, 0.049107, 0.044643, 0.008929, 0.000000
      3624,     -141.094482, 0.000000, 0.000000, 0.009302, 0.027907, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.060465, 0.209302, 0.162791, 0.000000, 0.000000, 0.083721, 0.190698, 0.004651, 0.148837, 0.097674, 0.004651, 0.000000
      3625,     -140.662994, 0.004505, 0.000000, 0.094595, 0.072072, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.148649, 0.072072, 0.058559, 0.009009, 0.000000, 0.198198, 0.153153, 0.027027, 0.081081, 0.081081, 0.000000, 0.000000
      3626,     -141.559723, 0.000000, 0.000000, 0.044843, 0.035874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035874, 0.224215, 0.058296, 0.000000, 0.000000, 0.152466, 0.233184, 0.062780, 0.035874, 0.112108, 0.004484, 0.000000
      3627,     -140.891968, 0.000000, 0.000000, 0.149123, 0.087719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.192982, 0.074561, 0.013158, 0.008772, 0.000000, 0.254386, 0.083333, 0.013158, 0.074561, 0.039474, 0.008772, 0.000000
      3628,     -140.892258, 0.000000, 0.000000, 0.149123, 0.087719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.192982, 0.074561, 0.013158, 0.008772, 0.000000, 0.254386, 0.083333, 0.013158, 0.074561, 0.039474, 0.008772, 0.000000
      3629,     -141.559753, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3630,     -141.805359, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3631,     -141.094284, 0.000000, 0.000000, 0.078947, 0.057018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070175, 0.254386, 0.013158, 0.000000, 0.000000, 0.197368, 0.206140, 0.013158, 0.030702, 0.078947, 0.000000, 0.000000
      3632,     -142.351196, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3633,     -141.559753, 0.000000, 0.000000, 0.044643, 0.031250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031250, 0.267857, 0.031250, 0.013393, 0.000000, 0.209821, 0.241071, 0.026786, 0.053571, 0.044643, 0.004464, 0.000000
      3634,     -141.094284, 0.000000, 0.000000, 0.139665, 0.055866, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.162011, 0.089385, 0.005587, 0.000000, 0.000000, 0.245810, 0.072626, 0.011173, 0.150838, 0.061453, 0.000000, 0.005587
      3635,     -141.559799, 0.000000, 0.000000, 0.070485, 0.017621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017621, 0.290749, 0.035242, 0.004405, 0.000000, 0.220264, 0.251101, 0.017621, 0.026432, 0.048458, 0.000000, 0.000000
      3636,     -140.825317, 0.000000, 0.000000, 0.135371, 0.100437, 0.004367, 0.000000, 0.000000, 0.000000, 0.000000, 0.196507, 0.048035, 0.021834, 0.008734, 0.000000, 0.248908, 0.122271, 0.004367, 0.065502, 0.039301, 0.004367, 0.000000
      3637,     -141.806961, 0.000000, 0.000000, 0.096070, 0.052402, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043668, 0.266376, 0.004367, 0.008734, 0.000000, 0.227074, 0.187773, 0.030568, 0.030568, 0.052402, 0.000000, 0.000000
      3638,     -141.094284, 0.000000, 0.000000, 0.200000, 0.065217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.121739, 0.113043, 0.017391, 0.000000, 0.000000, 0.208696, 0.113043, 0.030435, 0.034783, 0.095652, 0.000000, 0.000000
      3639,     -142.351532, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3640,     -140.455170, 0.000000, 0.000000, 0.101770, 0.070796, 0.004425, 0.000000, 0.000000, 0.000000, 0.000000, 0.150442, 0.088496, 0.053097, 0.008850, 0.000000, 0.247788, 0.163717, 0.000000, 0.048673, 0.061947, 0.000000, 0.000000
      3641,     -141.094498, 0.000000, 0.000000, 0.078947, 0.057018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070175, 0.254386, 0.013158, 0.000000, 0.000000, 0.197368, 0.206140, 0.013158, 0.030702, 0.078947, 0.000000, 0.000000
      3642,     -140.717346, 0.000000, 0.000000, 0.066667, 0.102222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.133333, 0.111111, 0.071111, 0.004444, 0.000000, 0.182222, 0.155556, 0.013333, 0.075556, 0.080000, 0.004444, 0.000000
      3643,     -141.807663, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3644,     -141.660889, 0.008621, 0.000000, 0.090517, 0.021552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.318966, 0.008621, 0.000000, 0.000000, 0.237069, 0.219828, 0.021552, 0.025862, 0.021552, 0.000000, 0.000000
      3645,     -141.804733, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3646,     -141.804733, 0.000000, 0.000000, 0.108491, 0.075472, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.146226, 0.113208, 0.014151, 0.004717, 0.000000, 0.198113, 0.127358, 0.033019, 0.084906, 0.094340, 0.000000, 0.000000
      3647,     -140.662994, 0.000000, 0.000000, 0.075893, 0.053571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.125000, 0.191964, 0.040179, 0.000000, 0.000000, 0.209821, 0.156250, 0.004464, 0.053571, 0.084821, 0.004464, 0.000000
      3648,     -142.351532, 0.000000, 0.000000, 0.111628, 0.069767, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.209302, 0.060465, 0.037209, 0.000000, 0.000000, 0.246512, 0.139535, 0.000000, 0.051163, 0.074419, 0.000000, 0.000000
      3649,     -141.559799, 0.000000, 0.000000, 0.037838, 0.064865, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.102703, 0.064865, 0.075676, 0.000000, 0.000000, 0.189189, 0.286487, 0.016216, 0.016216, 0.140541, 0.000000, 0.005405
      3650,     -141.828094, 0.000000, 0.000000, 0.095238, 0.004329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.359307, 0.000000, 0.000000, 0.000000, 0.229437, 0.251082, 0.021645, 0.000000, 0.038961, 0.000000, 0.000000
      3651,     -140.665924, 0.000000, 0.000000, 0.080000, 0.071111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.160000, 0.097778, 0.035556, 0.000000, 0.000000, 0.235556, 0.191111, 0.013333, 0.040000, 0.075556, 0.000000, 0.000000
      3652,     -140.357437, 0.000000, 0.000000, 0.040000, 0.071111, 0.000000, 0.004444, 0.000000, 0.000000, 0.000000, 0.115556, 0.146667, 0.071111, 0.000000, 0.000000, 0.204444, 0.226667, 0.022222, 0.031111, 0.066667, 0.000000, 0.000000
      3653,     -142.351471, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3654,     -140.825317, 0.000000, 0.000000, 0.075758, 0.075758, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.131313, 0.060606, 0.030303, 0.010101, 0.000000, 0.207071, 0.186869, 0.065657, 0.010101, 0.146465, 0.000000, 0.000000
      3655,     -142.351532, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      3656,     -140.717346, 0.000000, 0.000000, 0.080808, 0.060606, 0.010101, 0.000000, 0.000000, 0.000000, 0.000000, 0.181818, 0.095960, 0.030303, 0.005051, 0.000000, 0.207071, 0.126263, 0.010101, 0.101010, 0.090909, 0.000000, 0.000000
      3657,     -140.901688, 0.000000, 0.000000, 0.040724, 0.036199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040724, 0.212670, 0.049774, 0.009050, 0.000000, 0.167421, 0.230769, 0.058824, 0.031674, 0.122172, 0.000000, 0.000000
      3658,     -141.094498, 0.000000, 0.000000, 0.026667, 0.048889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.093333, 0.195556, 0.053333, 0.013333, 0.000000, 0.177778, 0.275556, 0.008889, 0.035556, 0.071111, 0.000000, 0.000000
      3659,     -141.059357, 0.000000, 0.000000, 0.122271, 0.100437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.209607, 0.021834, 0.021834, 0.004367, 0.000000, 0.257642, 0.157205, 0.004367, 0.030568, 0.069869, 0.000000, 0.000000
